TXN_ID,SENDER_ACCOUNT_ID,RECEIVER_ACCOUNT_ID,AMOUNT,CONDITIONS
TXN_335,15_UXV,70_JAV,2000,9_GTN__HAS__2000____AND____139_TCF__HAS__2000____AND____13_DZH__HAS__2000____AND____14_JSK__HAS__2000
TXN_336,120_PJV,86_HAN,2000,121_NFH__HAS__2000____AND____4_KSG__HAS__2000____AND____6_WYD__HAS__2000____AND____33_JQD__HAS__2000
TXN_337,94_TCZ,60_DES,2000,63_FJH__HAS__2000____AND____127_IDC__HAS__2000____AND____29_FJS__HAS__2000____AND____146_ARD__HAS__2000
TXN_338,8_OJQ,82_ZHE,2000,146_ARD__HAS__2000____AND____104_FDK__HAS__2000____AND____54_FAC__HAS__2000____AND____88_SXE__HAS__2000
TXN_339,122_BLV,49_YWS,2000,132_NOO__HAS__2000____AND____83_UZX__HAS__2000____AND____145_RTF__HAS__2000____AND____66_LFR__HAS__2000
TXN_340,14_JSK,33_JQD,2000,63_FJH__HAS__2000____AND____88_SXE__HAS__2000____AND____26_ITM__HAS__2000____AND____134_XZN__HAS__2000
TXN_341,8_OJQ,44_OAR,2000,55_GLU__HAS__2000____AND____84_ICV__HAS__2000____AND____29_FJS__HAS__2000____AND____50_WJR__HAS__2000
TXN_342,72_KOR,118_YRC,2000,100_LNA__HAS__2000____AND____135_IEX__HAS__2000____AND____134_XZN__HAS__2000____AND____91_TXH__HAS__2000
TXN_343,125_HCG,84_ICV,2000,142_MHE__HAS__2000____AND____127_IDC__HAS__2000____AND____15_UXV__HAS__2000____AND____101_ZNV__HAS__2000
TXN_344,66_LFR,95_DOS,2000,20_KAH__HAS__2000____AND____32_ZRK__HAS__2000____AND____6_WYD__HAS__2000____AND____137_RXT__HAS__2000
TXN_345,126_VLV,80_AGA,2000,25_MTU__HAS__2000____AND____104_FDK__HAS__2000____AND____51_JLV__HAS__2000____AND____73_SOR__HAS__2000
TXN_346,36_KYH,3_IQZ,2000,147_DPQ__HAS__2000____AND____21_IKM__HAS__2000____AND____105_JEI__HAS__2000____AND____35_DAX__HAS__2000
TXN_347,61_KML,10_THM,2000,48_DOQ__HAS__2000____AND____29_FJS__HAS__2000____AND____130_TJM__HAS__2000____AND____146_ARD__HAS__2000
TXN_348,114_HKS,103_MQB,2000,67_NFR__HAS__2000____AND____106_FOS__HAS__2000____AND____148_IJO__HAS__2000____AND____36_KYH__HAS__2000
TXN_349,54_FAC,57_RFY,2000,147_DPQ__HAS__2000____AND____0_JWV__HAS__2000____AND____8_OJQ__HAS__2000____AND____42_XEZ__HAS__2000
TXN_350,26_ITM,31_SWH,2000,102_YSD__HAS__2000____AND____140_LAS__HAS__2000____AND____144_KHH__HAS__2000____AND____93_PES__HAS__2000
TXN_351,56_MYD,60_DES,2000,58_IEQ__HAS__2000____AND____101_ZNV__HAS__2000____AND____31_SWH__HAS__2000____AND____56_MYD__HAS__2000
TXN_352,106_FOS,61_KML,2000,75_FJL__HAS__2000____AND____79_MCW__HAS__2000____AND____100_LNA__HAS__2000____AND____40_FXB__HAS__2000
TXN_353,100_LNA,47_HLR,2000,27_XGG__HAS__2000____AND____54_FAC__HAS__2000____AND____102_YSD__HAS__2000____AND____42_XEZ__HAS__2000
TXN_354,26_ITM,5_BVL,2000,57_RFY__HAS__2000____AND____48_DOQ__HAS__2000____AND____34_XIX__HAS__2000____AND____122_BLV__HAS__2000
TXN_355,84_ICV,148_IJO,2000,104_FDK__HAS__2000____AND____12_GXN__HAS__2000____AND____40_FXB__HAS__2000____AND____135_IEX__HAS__2000
TXN_356,16_MLG,67_NFR,2000,135_IEX__HAS__2000____AND____73_SOR__HAS__2000____AND____97_DYK__HAS__2000____AND____106_FOS__HAS__2000
TXN_357,92_DSS,145_RTF,2000,37_YXJ__HAS__2000____AND____15_UXV__HAS__2000____AND____106_FOS__HAS__2000____AND____61_KML__HAS__2000
TXN_358,50_WJR,36_KYH,2000,123_ZOQ__HAS__2000____AND____143_OFP__HAS__2000____AND____27_XGG__HAS__2000____AND____32_ZRK__HAS__2000
TXN_359,29_FJS,37_YXJ,2000,99_LYW__HAS__2000____AND____46_ZGB__HAS__2000____AND____85_YTB__HAS__2000____AND____137_RXT__HAS__2000
TXN_360,110_MQJ,57_RFY,2000,88_SXE__HAS__2000____AND____43_UCQ__HAS__2000____AND____83_UZX__HAS__2000____AND____106_FOS__HAS__2000
TXN_361,59_WYG,87_UNH,2000,39_UHR__HAS__2000____AND____4_KSG__HAS__2000____AND____113_SOY__HAS__2000____AND____127_IDC__HAS__2000
TXN_362,122_BLV,123_ZOQ,2000,28_JOP__HAS__2000____AND____40_FXB__HAS__2000____AND____10_THM__HAS__2000____AND____118_YRC__HAS__2000
TXN_363,29_FJS,114_HKS,2000,47_HLR__HAS__2000____AND____56_MYD__HAS__2000____AND____119_JJD__HAS__2000____AND____73_SOR__HAS__2000
TXN_364,31_SWH,52_DUS,2000,3_IQZ__HAS__2000____AND____118_YRC__HAS__2000____AND____64_UTW__HAS__2000____AND____128_BPL__HAS__2000
TXN_365,98_TZA,90_JQN,2000,37_YXJ__HAS__2000____AND____15_UXV__HAS__2000____AND____51_JLV__HAS__2000____AND____106_FOS__HAS__2000
TXN_366,117_IFB,5_BVL,2000,58_IEQ__HAS__2000____AND____72_KOR__HAS__2000____AND____138_UBS__HAS__2000____AND____76_AKV__HAS__2000
TXN_367,142_MHE,132_NOO,2000,25_MTU__HAS__2000____AND____33_JQD__HAS__2000____AND____56_MYD__HAS__2000____AND____128_BPL__HAS__2000
TXN_368,117_IFB,5_BVL,2000,24_ARW__HAS__2000____AND____126_VLV__HAS__2000____AND____57_RFY__HAS__2000____AND____15_UXV__HAS__2000
TXN_369,134_XZN,8_OJQ,2000,62_AQR__HAS__2000____AND____85_YTB__HAS__2000____AND____111_UFQ__HAS__2000____AND____12_GXN__HAS__2000
TXN_370,65_LSF,135_IEX,2000,63_FJH__HAS__2000____AND____109_TJA__HAS__2000____AND____102_YSD__HAS__2000____AND____17_ACU__HAS__2000
TXN_371,55_GLU,99_LYW,2000,131_QFY__HAS__2000____AND____80_AGA__HAS__2000____AND____29_FJS__HAS__2000____AND____138_UBS__HAS__2000
TXN_372,64_UTW,15_UXV,2000,76_AKV__HAS__2000____AND____122_BLV__HAS__2000____AND____51_JLV__HAS__2000____AND____78_DNW__HAS__2000
TXN_373,14_JSK,15_UXV,2000,131_QFY__HAS__2000____AND____14_JSK__HAS__2000____AND____110_MQJ__HAS__2000____AND____134_XZN__HAS__2000
TXN_374,84_ICV,54_FAC,2000,142_MHE__HAS__2000____AND____136_MFQ__HAS__2000____AND____57_RFY__HAS__2000____AND____110_MQJ__HAS__2000
TXN_375,128_BPL,137_RXT,2000,123_ZOQ__HAS__2000____AND____10_THM__HAS__2000____AND____48_DOQ__HAS__2000____AND____110_MQJ__HAS__2000
TXN_376,17_ACU,41_EFJ,2000,80_AGA__HAS__2000____AND____126_VLV__HAS__2000____AND____0_JWV__HAS__2000____AND____52_DUS__HAS__2000
TXN_377,50_WJR,135_IEX,2000,118_YRC__HAS__2000____AND____47_HLR__HAS__2000____AND____41_EFJ__HAS__2000____AND____77_MDP__HAS__2000
TXN_378,117_IFB,47_HLR,2000,31_SWH__HAS__2000____AND____35_DAX__HAS__2000____AND____17_ACU__HAS__2000____AND____56_MYD__HAS__2000
TXN_379,24_ARW,65_LSF,2000,15_UXV__HAS__2000____AND____55_GLU__HAS__2000____AND____61_KML__HAS__2000____AND____63_FJH__HAS__2000
TXN_380,45_HWF,145_RTF,2000,58_IEQ__HAS__2000____AND____69_AXX__HAS__2000____AND____24_ARW__HAS__2000____AND____136_MFQ__HAS__2000
TXN_381,60_DES,67_NFR,2000,108_AFM__HAS__2000____AND____20_KAH__HAS__2000____AND____46_ZGB__HAS__2000____AND____135_IEX__HAS__2000
TXN_382,114_HKS,54_FAC,2000,92_DSS__HAS__2000____AND____90_JQN__HAS__2000____AND____126_VLV__HAS__2000____AND____131_QFY__HAS__2000
TXN_383,148_IJO,52_DUS,2000,33_JQD__HAS__2000____AND____4_KSG__HAS__2000____AND____73_SOR__HAS__2000____AND____123_ZOQ__HAS__2000
TXN_384,119_JJD,12_GXN,2000,39_UHR__HAS__2000____AND____19_RBS__HAS__2000____AND____105_JEI__HAS__2000____AND____98_TZA__HAS__2000
TXN_385,145_RTF,47_HLR,2000,65_LSF__HAS__2000____AND____37_YXJ__HAS__2000____AND____51_JLV__HAS__2000____AND____103_MQB__HAS__2000
TXN_386,49_YWS,65_LSF,2000,71_KNE__HAS__2000____AND____84_ICV__HAS__2000____AND____146_ARD__HAS__2000____AND____23_FEM__HAS__2000
TXN_387,122_BLV,21_IKM,2000,73_SOR__HAS__2000____AND____93_PES__HAS__2000____AND____102_YSD__HAS__2000____AND____136_MFQ__HAS__2000
TXN_388,101_ZNV,139_TCF,2000,95_DOS__HAS__2000____AND____84_ICV__HAS__2000____AND____56_MYD__HAS__2000____AND____135_IEX__HAS__2000
TXN_389,12_GXN,76_AKV,2000,70_JAV__HAS__2000____AND____128_BPL__HAS__2000____AND____128_BPL__HAS__2000____AND____62_AQR__HAS__2000
TXN_390,20_KAH,63_FJH,2000,36_KYH__HAS__2000____AND____44_OAR__HAS__2000____AND____112_BZY__HAS__2000____AND____76_AKV__HAS__2000
TXN_391,79_MCW,88_SXE,2000,28_JOP__HAS__2000____AND____22_AYL__HAS__2000____AND____111_UFQ__HAS__2000____AND____95_DOS__HAS__2000
TXN_392,29_FJS,60_DES,2000,77_MDP__HAS__2000____AND____37_YXJ__HAS__2000____AND____53_ORV__HAS__2000____AND____78_DNW__HAS__2000
TXN_393,14_JSK,93_PES,2000,110_MQJ__HAS__2000____AND____121_NFH__HAS__2000____AND____94_TCZ__HAS__2000____AND____38_PGB__HAS__2000
TXN_394,64_UTW,107_WHJ,2000,61_KML__HAS__2000____AND____38_PGB__HAS__2000____AND____41_EFJ__HAS__2000____AND____125_HCG__HAS__2000
TXN_395,25_MTU,96_OFJ,2000,66_LFR__HAS__2000____AND____44_OAR__HAS__2000____AND____53_ORV__HAS__2000____AND____83_UZX__HAS__2000
TXN_396,11_ARY,17_ACU,2000,136_MFQ__HAS__2000____AND____18_UJZ__HAS__2000____AND____127_IDC__HAS__2000____AND____73_SOR__HAS__2000
TXN_397,120_PJV,40_FXB,2000,146_ARD__HAS__2000____AND____93_PES__HAS__2000____AND____143_OFP__HAS__2000____AND____50_WJR__HAS__2000
TXN_398,96_OFJ,139_TCF,2000,75_FJL__HAS__2000____AND____71_KNE__HAS__2000____AND____127_IDC__HAS__2000____AND____79_MCW__HAS__2000
TXN_399,76_AKV,128_BPL,2000,86_HAN__HAS__2000____AND____65_LSF__HAS__2000____AND____55_GLU__HAS__2000____AND____145_RTF__HAS__2000
TXN_400,31_SWH,143_OFP,2000,74_JEM__HAS__2000____AND____23_FEM__HAS__2000____AND____137_RXT__HAS__2000____AND____64_UTW__HAS__2000
TXN_401,77_MDP,100_LNA,2000,92_DSS__HAS__2000____AND____47_HLR__HAS__2000____AND____31_SWH__HAS__2000____AND____142_MHE__HAS__2000
TXN_402,96_OFJ,101_ZNV,2000,69_AXX__HAS__2000____AND____102_YSD__HAS__2000____AND____75_FJL__HAS__2000____AND____119_JJD__HAS__2000
TXN_403,61_KML,139_TCF,2000,51_JLV__HAS__2000____AND____69_AXX__HAS__2000____AND____119_JJD__HAS__2000____AND____19_RBS__HAS__2000
TXN_404,146_ARD,139_TCF,2000,118_YRC__HAS__2000____AND____7_LSB__HAS__2000____AND____34_XIX__HAS__2000____AND____44_OAR__HAS__2000
TXN_405,124_SQC,149_IRS,2000,104_FDK__HAS__2000____AND____118_YRC__HAS__2000____AND____116_PBT__HAS__2000____AND____132_NOO__HAS__2000
TXN_406,74_JEM,114_HKS,2000,10_THM__HAS__2000____AND____10_THM__HAS__2000____AND____35_DAX__HAS__2000____AND____52_DUS__HAS__2000
TXN_407,127_IDC,44_OAR,2000,53_ORV__HAS__2000____AND____45_HWF__HAS__2000____AND____49_YWS__HAS__2000____AND____121_NFH__HAS__2000
TXN_408,143_OFP,97_DYK,2000,147_DPQ__HAS__2000____AND____41_EFJ__HAS__2000____AND____50_WJR__HAS__2000____AND____79_MCW__HAS__2000
TXN_409,31_SWH,78_DNW,2000,49_YWS__HAS__2000____AND____70_JAV__HAS__2000____AND____26_ITM__HAS__2000____AND____34_XIX__HAS__2000
TXN_410,114_HKS,92_DSS,2000,137_RXT__HAS__2000____AND____126_VLV__HAS__2000____AND____3_IQZ__HAS__2000____AND____30_DOB__HAS__2000
TXN_411,66_LFR,61_KML,2000,57_RFY__HAS__2000____AND____47_HLR__HAS__2000____AND____110_MQJ__HAS__2000____AND____102_YSD__HAS__2000
TXN_412,75_FJL,31_SWH,2000,91_TXH__HAS__2000____AND____46_ZGB__HAS__2000____AND____40_FXB__HAS__2000____AND____104_FDK__HAS__2000
TXN_413,101_ZNV,101_ZNV,2000,61_KML__HAS__2000____AND____70_JAV__HAS__2000____AND____85_YTB__HAS__2000____AND____65_LSF__HAS__2000
TXN_414,30_DOB,46_ZGB,2000,22_AYL__HAS__2000____AND____73_SOR__HAS__2000____AND____144_KHH__HAS__2000____AND____19_RBS__HAS__2000
TXN_415,91_TXH,87_UNH,2000,106_FOS__HAS__2000____AND____37_YXJ__HAS__2000____AND____70_JAV__HAS__2000____AND____87_UNH__HAS__2000
TXN_416,37_YXJ,28_JOP,2000,110_MQJ__HAS__2000____AND____52_DUS__HAS__2000____AND____7_LSB__HAS__2000____AND____68_FNN__HAS__2000
TXN_417,28_JOP,78_DNW,2000,106_FOS__HAS__2000____AND____89_JVF__HAS__2000____AND____108_AFM__HAS__2000____AND____60_DES__HAS__2000
TXN_418,125_HCG,0_JWV,2000,14_JSK__HAS__2000____AND____33_JQD__HAS__2000____AND____39_UHR__HAS__2000____AND____41_EFJ__HAS__2000
TXN_419,18_UJZ,134_XZN,2000,19_RBS__HAS__2000____AND____101_ZNV__HAS__2000____AND____148_IJO__HAS__2000____AND____71_KNE__HAS__2000
TXN_420,102_YSD,124_SQC,2000,73_SOR__HAS__2000____AND____60_DES__HAS__2000____AND____39_UHR__HAS__2000____AND____98_TZA__HAS__2000
TXN_421,67_NFR,71_KNE,2000,74_JEM__HAS__2000____AND____14_JSK__HAS__2000____AND____53_ORV__HAS__2000____AND____50_WJR__HAS__2000
TXN_422,1_IPT,13_DZH,2000,37_YXJ__HAS__2000____AND____69_AXX__HAS__2000____AND____39_UHR__HAS__2000____AND____71_KNE__HAS__2000
TXN_423,132_NOO,145_RTF,2000,3_IQZ__HAS__2000____AND____66_LFR__HAS__2000____AND____122_BLV__HAS__2000____AND____121_NFH__HAS__2000
TXN_424,52_DUS,25_MTU,2000,142_MHE__HAS__2000____AND____118_YRC__HAS__2000____AND____128_BPL__HAS__2000____AND____6_WYD__HAS__2000
TXN_425,115_YCH,20_KAH,2000,102_YSD__HAS__2000____AND____75_FJL__HAS__2000____AND____82_ZHE__HAS__2000____AND____104_FDK__HAS__2000
TXN_426,114_HKS,7_LSB,2000,127_IDC__HAS__2000____AND____9_GTN__HAS__2000____AND____43_UCQ__HAS__2000____AND____84_ICV__HAS__2000
TXN_427,44_OAR,23_FEM,2000,7_LSB__HAS__2000____AND____118_YRC__HAS__2000____AND____82_ZHE__HAS__2000____AND____93_PES__HAS__2000
TXN_428,48_DOQ,141_CBY,2000,143_OFP__HAS__2000____AND____71_KNE__HAS__2000____AND____109_TJA__HAS__2000____AND____110_MQJ__HAS__2000
TXN_429,70_JAV,51_JLV,2000,133_OKO__HAS__2000____AND____120_PJV__HAS__2000____AND____129_YBK__HAS__2000____AND____79_MCW__HAS__2000
TXN_430,118_YRC,50_WJR,2000,120_PJV__HAS__2000____AND____86_HAN__HAS__2000____AND____92_DSS__HAS__2000____AND____58_IEQ__HAS__2000
TXN_431,8_OJQ,58_IEQ,2000,110_MQJ__HAS__2000____AND____50_WJR__HAS__2000____AND____105_JEI__HAS__2000____AND____89_JVF__HAS__2000
TXN_432,45_HWF,16_MLG,2000,115_YCH__HAS__2000____AND____76_AKV__HAS__2000____AND____140_LAS__HAS__2000____AND____89_JVF__HAS__2000
TXN_433,2_FUE,132_NOO,2000,57_RFY__HAS__2000____AND____109_TJA__HAS__2000____AND____0_JWV__HAS__2000____AND____0_JWV__HAS__2000
TXN_434,121_NFH,37_YXJ,2000,118_YRC__HAS__2000____AND____65_LSF__HAS__2000____AND____56_MYD__HAS__2000____AND____145_RTF__HAS__2000
TXN_435,129_YBK,31_SWH,2000,91_TXH__HAS__2000____AND____51_JLV__HAS__2000____AND____148_IJO__HAS__2000____AND____137_RXT__HAS__2000
TXN_436,98_TZA,92_DSS,2000,0_JWV__HAS__2000____AND____101_ZNV__HAS__2000____AND____15_UXV__HAS__2000____AND____15_UXV__HAS__2000
TXN_437,120_PJV,34_XIX,2000,149_IRS__HAS__2000____AND____117_IFB__HAS__2000____AND____63_FJH__HAS__2000____AND____87_UNH__HAS__2000
TXN_438,148_IJO,25_MTU,2000,132_NOO__HAS__2000____AND____86_HAN__HAS__2000____AND____18_UJZ__HAS__2000____AND____117_IFB__HAS__2000
TXN_439,17_ACU,24_ARW,2000,73_SOR__HAS__2000____AND____36_KYH__HAS__2000____AND____32_ZRK__HAS__2000____AND____87_UNH__HAS__2000
TXN_440,122_BLV,85_YTB,2000,99_LYW__HAS__2000____AND____56_MYD__HAS__2000____AND____58_IEQ__HAS__2000____AND____85_YTB__HAS__2000
TXN_441,99_LYW,50_WJR,2000,3_IQZ__HAS__2000____AND____124_SQC__HAS__2000____AND____64_UTW__HAS__2000____AND____11_ARY__HAS__2000
TXN_442,143_OFP,90_JQN,2000,6_WYD__HAS__2000____AND____74_JEM__HAS__2000____AND____67_NFR__HAS__2000____AND____6_WYD__HAS__2000
TXN_443,20_KAH,24_ARW,2000,135_IEX__HAS__2000____AND____91_TXH__HAS__2000____AND____5_BVL__HAS__2000____AND____61_KML__HAS__2000
TXN_444,33_JQD,93_PES,2000,81_QSZ__HAS__2000____AND____8_OJQ__HAS__2000____AND____86_HAN__HAS__2000____AND____11_ARY__HAS__2000
TXN_445,15_UXV,138_UBS,2000,81_QSZ__HAS__2000____AND____34_XIX__HAS__2000____AND____69_AXX__HAS__2000____AND____87_UNH__HAS__2000
TXN_446,33_JQD,52_DUS,2000,55_GLU__HAS__2000____AND____27_XGG__HAS__2000____AND____100_LNA__HAS__2000____AND____118_YRC__HAS__2000
TXN_447,75_FJL,105_JEI,2000,132_NOO__HAS__2000____AND____15_UXV__HAS__2000____AND____87_UNH__HAS__2000____AND____99_LYW__HAS__2000
TXN_448,107_WHJ,7_LSB,2000,71_KNE__HAS__2000____AND____42_XEZ__HAS__2000____AND____109_TJA__HAS__2000____AND____133_OKO__HAS__2000
TXN_449,87_UNH,142_MHE,2000,37_YXJ__HAS__2000____AND____96_OFJ__HAS__2000____AND____142_MHE__HAS__2000____AND____67_NFR__HAS__2000
TXN_450,84_ICV,19_RBS,2000,140_LAS__HAS__2000____AND____148_IJO__HAS__2000____AND____62_AQR__HAS__2000____AND____77_MDP__HAS__2000
TXN_451,80_AGA,128_BPL,2000,51_JLV__HAS__2000____AND____9_GTN__HAS__2000____AND____132_NOO__HAS__2000____AND____115_YCH__HAS__2000
TXN_452,29_FJS,11_ARY,2000,105_JEI__HAS__2000____AND____24_ARW__HAS__2000____AND____0_JWV__HAS__2000____AND____92_DSS__HAS__2000
TXN_453,22_AYL,87_UNH,2000,127_IDC__HAS__2000____AND____35_DAX__HAS__2000____AND____7_LSB__HAS__2000____AND____123_ZOQ__HAS__2000
TXN_454,70_JAV,114_HKS,2000,11_ARY__HAS__2000____AND____132_NOO__HAS__2000____AND____94_TCZ__HAS__2000____AND____35_DAX__HAS__2000
TXN_455,24_ARW,32_ZRK,2000,80_AGA__HAS__2000____AND____123_ZOQ__HAS__2000____AND____128_BPL__HAS__2000____AND____0_JWV__HAS__2000
TXN_456,74_JEM,85_YTB,2000,96_OFJ__HAS__2000____AND____34_XIX__HAS__2000____AND____14_JSK__HAS__2000____AND____72_KOR__HAS__2000
TXN_457,68_FNN,28_JOP,2000,74_JEM__HAS__2000____AND____112_BZY__HAS__2000____AND____48_DOQ__HAS__2000____AND____76_AKV__HAS__2000
TXN_458,143_OFP,148_IJO,2000,89_JVF__HAS__2000____AND____144_KHH__HAS__2000____AND____77_MDP__HAS__2000____AND____109_TJA__HAS__2000
TXN_459,27_XGG,61_KML,2000,99_LYW__HAS__2000____AND____70_JAV__HAS__2000____AND____91_TXH__HAS__2000____AND____29_FJS__HAS__2000
TXN_460,24_ARW,60_DES,2000,28_JOP__HAS__2000____AND____76_AKV__HAS__2000____AND____23_FEM__HAS__2000____AND____43_UCQ__HAS__2000
TXN_461,21_IKM,96_OFJ,2000,80_AGA__HAS__2000____AND____82_ZHE__HAS__2000____AND____1_IPT__HAS__2000____AND____89_JVF__HAS__2000
TXN_462,126_VLV,125_HCG,2000,8_OJQ__HAS__2000____AND____148_IJO__HAS__2000____AND____105_JEI__HAS__2000____AND____30_DOB__HAS__2000
TXN_463,121_NFH,79_MCW,2000,117_IFB__HAS__2000____AND____51_JLV__HAS__2000____AND____42_XEZ__HAS__2000____AND____104_FDK__HAS__2000
TXN_464,22_AYL,81_QSZ,2000,140_LAS__HAS__2000____AND____70_JAV__HAS__2000____AND____36_KYH__HAS__2000____AND____22_AYL__HAS__2000
TXN_465,11_ARY,17_ACU,2000,120_PJV__HAS__2000____AND____137_RXT__HAS__2000____AND____17_ACU__HAS__2000____AND____62_AQR__HAS__2000
TXN_466,50_WJR,5_BVL,2000,22_AYL__HAS__2000____AND____6_WYD__HAS__2000____AND____4_KSG__HAS__2000____AND____102_YSD__HAS__2000
TXN_467,93_PES,60_DES,2000,92_DSS__HAS__2000____AND____145_RTF__HAS__2000____AND____99_LYW__HAS__2000____AND____43_UCQ__HAS__2000
TXN_468,62_AQR,17_ACU,2000,75_FJL__HAS__2000____AND____137_RXT__HAS__2000____AND____149_IRS__HAS__2000____AND____80_AGA__HAS__2000
TXN_469,113_SOY,127_IDC,2000,78_DNW__HAS__2000____AND____9_GTN__HAS__2000____AND____49_YWS__HAS__2000____AND____78_DNW__HAS__2000
TXN_470,99_LYW,44_OAR,2000,6_WYD__HAS__2000____AND____38_PGB__HAS__2000____AND____45_HWF__HAS__2000____AND____131_QFY__HAS__2000
TXN_471,70_JAV,15_UXV,2000,82_ZHE__HAS__2000____AND____35_DAX__HAS__2000____AND____51_JLV__HAS__2000____AND____51_JLV__HAS__2000
TXN_472,115_YCH,27_XGG,2000,143_OFP__HAS__2000____AND____48_DOQ__HAS__2000____AND____9_GTN__HAS__2000____AND____97_DYK__HAS__2000
TXN_473,84_ICV,9_GTN,2000,94_TCZ__HAS__2000____AND____126_VLV__HAS__2000____AND____73_SOR__HAS__2000____AND____99_LYW__HAS__2000
TXN_474,83_UZX,60_DES,2000,136_MFQ__HAS__2000____AND____91_TXH__HAS__2000____AND____25_MTU__HAS__2000____AND____126_VLV__HAS__2000
TXN_475,140_LAS,97_DYK,2000,90_JQN__HAS__2000____AND____8_OJQ__HAS__2000____AND____58_IEQ__HAS__2000____AND____125_HCG__HAS__2000
TXN_476,121_NFH,8_OJQ,2000,53_ORV__HAS__2000____AND____101_ZNV__HAS__2000____AND____114_HKS__HAS__2000____AND____25_MTU__HAS__2000
TXN_477,16_MLG,135_IEX,2000,64_UTW__HAS__2000____AND____63_FJH__HAS__2000____AND____66_LFR__HAS__2000____AND____137_RXT__HAS__2000
TXN_478,8_OJQ,81_QSZ,2000,7_LSB__HAS__2000____AND____20_KAH__HAS__2000____AND____132_NOO__HAS__2000____AND____123_ZOQ__HAS__2000
TXN_479,142_MHE,40_FXB,2000,94_TCZ__HAS__2000____AND____75_FJL__HAS__2000____AND____82_ZHE__HAS__2000____AND____4_KSG__HAS__2000
TXN_480,4_KSG,37_YXJ,2000,83_UZX__HAS__2000____AND____117_IFB__HAS__2000____AND____148_IJO__HAS__2000____AND____99_LYW__HAS__2000
TXN_481,60_DES,80_AGA,2000,13_DZH__HAS__2000____AND____71_KNE__HAS__2000____AND____124_SQC__HAS__2000____AND____0_JWV__HAS__2000
TXN_482,149_IRS,38_PGB,2000,16_MLG__HAS__2000____AND____95_DOS__HAS__2000____AND____122_BLV__HAS__2000____AND____127_IDC__HAS__2000
TXN_483,102_YSD,48_DOQ,2000,105_JEI__HAS__2000____AND____70_JAV__HAS__2000____AND____95_DOS__HAS__2000____AND____122_BLV__HAS__2000
TXN_484,131_QFY,60_DES,2000,9_GTN__HAS__2000____AND____103_MQB__HAS__2000____AND____140_LAS__HAS__2000____AND____119_JJD__HAS__2000
TXN_485,87_UNH,97_DYK,2000,107_WHJ__HAS__2000____AND____52_DUS__HAS__2000____AND____110_MQJ__HAS__2000____AND____134_XZN__HAS__2000
TXN_486,37_YXJ,123_ZOQ,2000,25_MTU__HAS__2000____AND____68_FNN__HAS__2000____AND____75_FJL__HAS__2000____AND____129_YBK__HAS__2000
TXN_487,15_UXV,106_FOS,2000,106_FOS__HAS__2000____AND____74_JEM__HAS__2000____AND____36_KYH__HAS__2000____AND____78_DNW__HAS__2000
TXN_488,29_FJS,148_IJO,2000,27_XGG__HAS__2000____AND____133_OKO__HAS__2000____AND____105_JEI__HAS__2000____AND____68_FNN__HAS__2000
TXN_489,75_FJL,54_FAC,2000,139_TCF__HAS__2000____AND____137_RXT__HAS__2000____AND____143_OFP__HAS__2000____AND____70_JAV__HAS__2000
TXN_490,11_ARY,42_XEZ,2000,130_TJM__HAS__2000____AND____22_AYL__HAS__2000____AND____86_HAN__HAS__2000____AND____129_YBK__HAS__2000
TXN_491,146_ARD,8_OJQ,2000,96_OFJ__HAS__2000____AND____147_DPQ__HAS__2000____AND____89_JVF__HAS__2000____AND____47_HLR__HAS__2000
TXN_492,141_CBY,19_RBS,2000,66_LFR__HAS__2000____AND____4_KSG__HAS__2000____AND____2_FUE__HAS__2000____AND____66_LFR__HAS__2000
TXN_493,92_DSS,85_YTB,2000,110_MQJ__HAS__2000____AND____27_XGG__HAS__2000____AND____117_IFB__HAS__2000____AND____101_ZNV__HAS__2000
TXN_494,24_ARW,8_OJQ,2000,40_FXB__HAS__2000____AND____48_DOQ__HAS__2000____AND____98_TZA__HAS__2000____AND____2_FUE__HAS__2000
TXN_495,109_TJA,147_DPQ,2000,34_XIX__HAS__2000____AND____140_LAS__HAS__2000____AND____68_FNN__HAS__2000____AND____63_FJH__HAS__2000
TXN_496,95_DOS,62_AQR,2000,55_GLU__HAS__2000____AND____101_ZNV__HAS__2000____AND____38_PGB__HAS__2000____AND____142_MHE__HAS__2000
TXN_497,82_ZHE,106_FOS,2000,38_PGB__HAS__2000____AND____146_ARD__HAS__2000____AND____41_EFJ__HAS__2000____AND____115_YCH__HAS__2000
TXN_498,135_IEX,41_EFJ,2000,137_RXT__HAS__2000____AND____115_YCH__HAS__2000____AND____44_OAR__HAS__2000____AND____72_KOR__HAS__2000
TXN_499,10_THM,24_ARW,2000,139_TCF__HAS__2000____AND____103_MQB__HAS__2000____AND____91_TXH__HAS__2000____AND____77_MDP__HAS__2000
TXN_500,15_UXV,86_HAN,2000,78_DNW__HAS__2000____AND____111_UFQ__HAS__2000____AND____120_PJV__HAS__2000____AND____32_ZRK__HAS__2000
TXN_501,65_LSF,122_BLV,2000,112_BZY__HAS__2000____AND____136_MFQ__HAS__2000____AND____17_ACU__HAS__2000____AND____69_AXX__HAS__2000
TXN_502,23_FEM,85_YTB,2000,29_FJS__HAS__2000____AND____32_ZRK__HAS__2000____AND____95_DOS__HAS__2000____AND____142_MHE__HAS__2000
