TXN_ID,SENDER_ACCOUNT_NUMBER,RECEIVER_ACCOUNT_NUMBER,AMOUNT,CONDITIONS
TXN_336,105_XTN,28_XCJ,2000,119_JBY__HAS__2000____AND____39_DTF__HAS__2000____AND____107_IIN__HAS__2000____AND____92_YFI__HAS__2000
TXN_337,109_POA,118_HKM,2000,108_PXF__HAS__2000____AND____119_JBY__HAS__2000____AND____31_YVC__HAS__2000____AND____81_QNE__HAS__2000
TXN_338,97_KVE,81_QNE,2000,79_PUM__HAS__2000____AND____136_SXH__HAS__2000____AND____110_UPO__HAS__2000____AND____112_VRU__HAS__2000
TXN_339,85_JYO,14_ZVJ,2000,143_NQT__HAS__2000____AND____127_CEY__HAS__2000____AND____13_AJH__HAS__2000____AND____133_TJI__HAS__2000
TXN_340,58_LQE,11_TXW,2000,97_KVE__HAS__2000____AND____137_OLZ__HAS__2000____AND____50_GYE__HAS__2000____AND____14_ZVJ__HAS__2000
TXN_341,133_TJI,149_GGA,2000,6_IDJ__HAS__2000____AND____78_YTI__HAS__2000____AND____138_ENW__HAS__2000____AND____72_YMS__HAS__2000
TXN_342,78_YTI,94_HYD,2000,83_DTZ__HAS__2000____AND____125_MBT__HAS__2000____AND____0_WFS__HAS__2000____AND____119_JBY__HAS__2000
TXN_343,33_RKA,12_TKT,2000,65_AXY__HAS__2000____AND____2_ZOL__HAS__2000____AND____82_NPH__HAS__2000____AND____126_ZIL__HAS__2000
TXN_344,57_DGT,121_IRW,2000,45_DMY__HAS__2000____AND____116_KGQ__HAS__2000____AND____46_KAN__HAS__2000____AND____63_HHC__HAS__2000
TXN_345,85_JYO,106_WQR,2000,109_POA__HAS__2000____AND____25_CTA__HAS__2000____AND____137_OLZ__HAS__2000____AND____8_IJM__HAS__2000
TXN_346,36_DHI,149_GGA,2000,70_JHD__HAS__2000____AND____59_YBF__HAS__2000____AND____51_WDF__HAS__2000____AND____137_OLZ__HAS__2000
TXN_347,83_DTZ,67_XPC,2000,16_CUR__HAS__2000____AND____139_HDD__HAS__2000____AND____36_DHI__HAS__2000____AND____74_SFA__HAS__2000
TXN_348,39_DTF,139_HDD,2000,54_PAV__HAS__2000____AND____48_PCV__HAS__2000____AND____114_JZZ__HAS__2000____AND____94_HYD__HAS__2000
TXN_349,35_DIR,62_PRC,2000,108_PXF__HAS__2000____AND____78_YTI__HAS__2000____AND____22_GBR__HAS__2000____AND____12_TKT__HAS__2000
TXN_350,87_KLP,61_RWB,2000,62_PRC__HAS__2000____AND____140_NES__HAS__2000____AND____98_UIQ__HAS__2000____AND____18_APP__HAS__2000
TXN_351,52_MUA,70_JHD,2000,101_YGQ__HAS__2000____AND____128_ELX__HAS__2000____AND____60_EKX__HAS__2000____AND____2_ZOL__HAS__2000
TXN_352,41_FND,132_NZQ,2000,20_PRU__HAS__2000____AND____50_GYE__HAS__2000____AND____98_UIQ__HAS__2000____AND____88_TBS__HAS__2000
TXN_353,118_HKM,135_MXT,2000,4_TWD__HAS__2000____AND____74_SFA__HAS__2000____AND____34_PMY__HAS__2000____AND____50_GYE__HAS__2000
TXN_354,142_OAN,35_DIR,2000,110_UPO__HAS__2000____AND____38_RDO__HAS__2000____AND____19_NLT__HAS__2000____AND____107_IIN__HAS__2000
TXN_355,94_HYD,109_POA,2000,32_AXW__HAS__2000____AND____120_STF__HAS__2000____AND____34_PMY__HAS__2000____AND____10_EBC__HAS__2000
TXN_356,48_PCV,1_TQF,2000,63_HHC__HAS__2000____AND____27_KOQ__HAS__2000____AND____60_EKX__HAS__2000____AND____45_DMY__HAS__2000
TXN_357,108_PXF,85_JYO,2000,109_POA__HAS__2000____AND____71_DWN__HAS__2000____AND____134_WZM__HAS__2000____AND____63_HHC__HAS__2000
TXN_358,69_IUW,116_KGQ,2000,14_ZVJ__HAS__2000____AND____117_OCY__HAS__2000____AND____63_HHC__HAS__2000____AND____42_ZSN__HAS__2000
TXN_359,35_DIR,6_IDJ,2000,76_MPT__HAS__2000____AND____1_TQF__HAS__2000____AND____57_DGT__HAS__2000____AND____90_AKW__HAS__2000
TXN_360,144_UDK,115_MTS,2000,84_JJD__HAS__2000____AND____139_HDD__HAS__2000____AND____20_PRU__HAS__2000____AND____106_WQR__HAS__2000
TXN_361,91_SNW,46_KAN,2000,136_SXH__HAS__2000____AND____110_UPO__HAS__2000____AND____116_KGQ__HAS__2000____AND____31_YVC__HAS__2000
TXN_362,77_SZO,64_UMG,2000,117_OCY__HAS__2000____AND____61_RWB__HAS__2000____AND____45_DMY__HAS__2000____AND____27_KOQ__HAS__2000
TXN_363,1_TQF,41_FND,2000,88_TBS__HAS__2000____AND____117_OCY__HAS__2000____AND____57_DGT__HAS__2000____AND____59_YBF__HAS__2000
TXN_364,63_HHC,94_HYD,2000,147_KLT__HAS__2000____AND____0_WFS__HAS__2000____AND____96_BJF__HAS__2000____AND____119_JBY__HAS__2000
TXN_365,84_JJD,83_DTZ,2000,35_DIR__HAS__2000____AND____123_RZZ__HAS__2000____AND____96_BJF__HAS__2000____AND____13_AJH__HAS__2000
TXN_366,134_WZM,135_MXT,2000,149_GGA__HAS__2000____AND____13_AJH__HAS__2000____AND____30_PDB__HAS__2000____AND____145_FAI__HAS__2000
TXN_367,132_NZQ,91_SNW,2000,118_HKM__HAS__2000____AND____146_GSO__HAS__2000____AND____113_VPM__HAS__2000____AND____102_GOB__HAS__2000
TXN_368,9_BRP,103_RQK,2000,62_PRC__HAS__2000____AND____111_IST__HAS__2000____AND____26_LGB__HAS__2000____AND____72_YMS__HAS__2000
TXN_369,29_BYD,37_QSW,2000,100_DKE__HAS__2000____AND____141_COE__HAS__2000____AND____119_JBY__HAS__2000____AND____98_UIQ__HAS__2000
TXN_370,15_SMM,124_LYI,2000,6_IDJ__HAS__2000____AND____57_DGT__HAS__2000____AND____51_WDF__HAS__2000____AND____139_HDD__HAS__2000
TXN_371,65_AXY,132_NZQ,2000,47_DZQ__HAS__2000____AND____39_DTF__HAS__2000____AND____83_DTZ__HAS__2000____AND____113_VPM__HAS__2000
TXN_372,56_PUN,104_CFN,2000,148_FMN__HAS__2000____AND____107_IIN__HAS__2000____AND____24_VNG__HAS__2000____AND____130_JES__HAS__2000
TXN_373,146_GSO,56_PUN,2000,122_GPD__HAS__2000____AND____75_OGV__HAS__2000____AND____25_CTA__HAS__2000____AND____15_SMM__HAS__2000
TXN_374,11_TXW,41_FND,2000,60_EKX__HAS__2000____AND____145_FAI__HAS__2000____AND____143_NQT__HAS__2000____AND____78_YTI__HAS__2000
TXN_375,8_IJM,119_JBY,2000,149_GGA__HAS__2000____AND____53_ZPS__HAS__2000____AND____99_YYQ__HAS__2000____AND____99_YYQ__HAS__2000
TXN_376,135_MXT,42_ZSN,2000,144_UDK__HAS__2000____AND____5_VNK__HAS__2000____AND____99_YYQ__HAS__2000____AND____139_HDD__HAS__2000
TXN_377,87_KLP,128_ELX,2000,93_URG__HAS__2000____AND____145_FAI__HAS__2000____AND____66_FWF__HAS__2000____AND____2_ZOL__HAS__2000
TXN_378,68_NBW,66_FWF,2000,40_YOY__HAS__2000____AND____54_PAV__HAS__2000____AND____108_PXF__HAS__2000____AND____105_XTN__HAS__2000
TXN_379,110_UPO,124_LYI,2000,78_YTI__HAS__2000____AND____40_YOY__HAS__2000____AND____47_DZQ__HAS__2000____AND____1_TQF__HAS__2000
TXN_380,113_VPM,79_PUM,2000,130_JES__HAS__2000____AND____109_POA__HAS__2000____AND____26_LGB__HAS__2000____AND____68_NBW__HAS__2000
TXN_381,1_TQF,89_RXH,2000,45_DMY__HAS__2000____AND____133_TJI__HAS__2000____AND____127_CEY__HAS__2000____AND____68_NBW__HAS__2000
TXN_382,127_CEY,6_IDJ,2000,132_NZQ__HAS__2000____AND____86_ZRP__HAS__2000____AND____40_YOY__HAS__2000____AND____13_AJH__HAS__2000
TXN_383,115_MTS,75_OGV,2000,20_PRU__HAS__2000____AND____26_LGB__HAS__2000____AND____76_MPT__HAS__2000____AND____124_LYI__HAS__2000
TXN_384,121_IRW,44_JSK,2000,145_FAI__HAS__2000____AND____97_KVE__HAS__2000____AND____107_IIN__HAS__2000____AND____6_IDJ__HAS__2000
TXN_385,57_DGT,44_JSK,2000,90_AKW__HAS__2000____AND____114_JZZ__HAS__2000____AND____47_DZQ__HAS__2000____AND____7_QKF__HAS__2000
TXN_386,91_SNW,4_TWD,2000,121_IRW__HAS__2000____AND____29_BYD__HAS__2000____AND____113_VPM__HAS__2000____AND____46_KAN__HAS__2000
TXN_387,75_OGV,104_CFN,2000,113_VPM__HAS__2000____AND____86_ZRP__HAS__2000____AND____74_SFA__HAS__2000____AND____147_KLT__HAS__2000
TXN_388,139_HDD,4_TWD,2000,61_RWB__HAS__2000____AND____31_YVC__HAS__2000____AND____12_TKT__HAS__2000____AND____133_TJI__HAS__2000
TXN_389,124_LYI,57_DGT,2000,39_DTF__HAS__2000____AND____63_HHC__HAS__2000____AND____32_AXW__HAS__2000____AND____76_MPT__HAS__2000
TXN_390,119_JBY,108_PXF,2000,65_AXY__HAS__2000____AND____93_URG__HAS__2000____AND____123_RZZ__HAS__2000____AND____92_YFI__HAS__2000
TXN_391,63_HHC,115_MTS,2000,18_APP__HAS__2000____AND____128_ELX__HAS__2000____AND____67_XPC__HAS__2000____AND____66_FWF__HAS__2000
TXN_392,115_MTS,140_NES,2000,147_KLT__HAS__2000____AND____140_NES__HAS__2000____AND____86_ZRP__HAS__2000____AND____117_OCY__HAS__2000
TXN_393,113_VPM,33_RKA,2000,71_DWN__HAS__2000____AND____46_KAN__HAS__2000____AND____85_JYO__HAS__2000____AND____118_HKM__HAS__2000
TXN_394,74_SFA,63_HHC,2000,31_YVC__HAS__2000____AND____80_CDB__HAS__2000____AND____133_TJI__HAS__2000____AND____19_NLT__HAS__2000
TXN_395,35_DIR,128_ELX,2000,115_MTS__HAS__2000____AND____112_VRU__HAS__2000____AND____119_JBY__HAS__2000____AND____28_XCJ__HAS__2000
TXN_396,58_LQE,140_NES,2000,12_TKT__HAS__2000____AND____129_SEQ__HAS__2000____AND____143_NQT__HAS__2000____AND____10_EBC__HAS__2000
TXN_397,12_TKT,146_GSO,2000,66_FWF__HAS__2000____AND____125_MBT__HAS__2000____AND____136_SXH__HAS__2000____AND____17_YRS__HAS__2000
TXN_398,95_BLX,71_DWN,2000,45_DMY__HAS__2000____AND____121_IRW__HAS__2000____AND____38_RDO__HAS__2000____AND____120_STF__HAS__2000
TXN_399,64_UMG,57_DGT,2000,7_QKF__HAS__2000____AND____137_OLZ__HAS__2000____AND____93_URG__HAS__2000____AND____19_NLT__HAS__2000
TXN_400,0_WFS,39_DTF,2000,59_YBF__HAS__2000____AND____91_SNW__HAS__2000____AND____33_RKA__HAS__2000____AND____130_JES__HAS__2000
TXN_401,137_OLZ,110_UPO,2000,105_XTN__HAS__2000____AND____106_WQR__HAS__2000____AND____39_DTF__HAS__2000____AND____22_GBR__HAS__2000
TXN_402,12_TKT,145_FAI,2000,41_FND__HAS__2000____AND____73_TAK__HAS__2000____AND____124_LYI__HAS__2000____AND____109_POA__HAS__2000
TXN_403,87_KLP,37_QSW,2000,28_XCJ__HAS__2000____AND____91_SNW__HAS__2000____AND____97_KVE__HAS__2000____AND____32_AXW__HAS__2000
TXN_404,129_SEQ,53_ZPS,2000,29_BYD__HAS__2000____AND____42_ZSN__HAS__2000____AND____142_OAN__HAS__2000____AND____138_ENW__HAS__2000
TXN_405,131_ZLS,120_STF,2000,10_EBC__HAS__2000____AND____62_PRC__HAS__2000____AND____6_IDJ__HAS__2000____AND____13_AJH__HAS__2000
TXN_406,22_GBR,62_PRC,2000,12_TKT__HAS__2000____AND____146_GSO__HAS__2000____AND____144_UDK__HAS__2000____AND____76_MPT__HAS__2000
TXN_407,143_NQT,78_YTI,2000,4_TWD__HAS__2000____AND____91_SNW__HAS__2000____AND____113_VPM__HAS__2000____AND____104_CFN__HAS__2000
TXN_408,46_KAN,104_CFN,2000,34_PMY__HAS__2000____AND____39_DTF__HAS__2000____AND____48_PCV__HAS__2000____AND____88_TBS__HAS__2000
TXN_409,69_IUW,103_RQK,2000,111_IST__HAS__2000____AND____61_RWB__HAS__2000____AND____85_JYO__HAS__2000____AND____5_VNK__HAS__2000
TXN_410,17_YRS,46_KAN,2000,99_YYQ__HAS__2000____AND____74_SFA__HAS__2000____AND____41_FND__HAS__2000____AND____74_SFA__HAS__2000
TXN_411,17_YRS,28_XCJ,2000,45_DMY__HAS__2000____AND____87_KLP__HAS__2000____AND____141_COE__HAS__2000____AND____82_NPH__HAS__2000
TXN_412,28_XCJ,144_UDK,2000,56_PUN__HAS__2000____AND____5_VNK__HAS__2000____AND____24_VNG__HAS__2000____AND____34_PMY__HAS__2000
TXN_413,98_UIQ,69_IUW,2000,35_DIR__HAS__2000____AND____3_DXT__HAS__2000____AND____137_OLZ__HAS__2000____AND____141_COE__HAS__2000
TXN_414,103_RQK,118_HKM,2000,149_GGA__HAS__2000____AND____82_NPH__HAS__2000____AND____92_YFI__HAS__2000____AND____138_ENW__HAS__2000
TXN_415,64_UMG,76_MPT,2000,139_HDD__HAS__2000____AND____63_HHC__HAS__2000____AND____59_YBF__HAS__2000____AND____93_URG__HAS__2000
TXN_416,110_UPO,127_CEY,2000,67_XPC__HAS__2000____AND____91_SNW__HAS__2000____AND____129_SEQ__HAS__2000____AND____34_PMY__HAS__2000
TXN_417,32_AXW,35_DIR,2000,76_MPT__HAS__2000____AND____20_PRU__HAS__2000____AND____10_EBC__HAS__2000____AND____80_CDB__HAS__2000
TXN_418,49_DAQ,111_IST,2000,107_IIN__HAS__2000____AND____102_GOB__HAS__2000____AND____125_MBT__HAS__2000____AND____95_BLX__HAS__2000
TXN_419,108_PXF,25_CTA,2000,149_GGA__HAS__2000____AND____9_BRP__HAS__2000____AND____69_IUW__HAS__2000____AND____44_JSK__HAS__2000
TXN_420,19_NLT,39_DTF,2000,126_ZIL__HAS__2000____AND____19_NLT__HAS__2000____AND____135_MXT__HAS__2000____AND____36_DHI__HAS__2000
TXN_421,94_HYD,72_YMS,2000,37_QSW__HAS__2000____AND____121_IRW__HAS__2000____AND____29_BYD__HAS__2000____AND____10_EBC__HAS__2000
TXN_422,127_CEY,50_GYE,2000,68_NBW__HAS__2000____AND____0_WFS__HAS__2000____AND____102_GOB__HAS__2000____AND____124_LYI__HAS__2000
TXN_423,74_SFA,45_DMY,2000,118_HKM__HAS__2000____AND____80_CDB__HAS__2000____AND____119_JBY__HAS__2000____AND____10_EBC__HAS__2000
TXN_424,57_DGT,47_DZQ,2000,87_KLP__HAS__2000____AND____48_PCV__HAS__2000____AND____73_TAK__HAS__2000____AND____49_DAQ__HAS__2000
TXN_425,40_YOY,46_KAN,2000,90_AKW__HAS__2000____AND____71_DWN__HAS__2000____AND____141_COE__HAS__2000____AND____86_ZRP__HAS__2000
TXN_426,115_MTS,132_NZQ,2000,78_YTI__HAS__2000____AND____18_APP__HAS__2000____AND____1_TQF__HAS__2000____AND____80_CDB__HAS__2000
TXN_427,137_OLZ,87_KLP,2000,122_GPD__HAS__2000____AND____102_GOB__HAS__2000____AND____94_HYD__HAS__2000____AND____143_NQT__HAS__2000
TXN_428,142_OAN,57_DGT,2000,58_LQE__HAS__2000____AND____120_STF__HAS__2000____AND____107_IIN__HAS__2000____AND____4_TWD__HAS__2000
TXN_429,90_AKW,119_JBY,2000,71_DWN__HAS__2000____AND____68_NBW__HAS__2000____AND____36_DHI__HAS__2000____AND____131_ZLS__HAS__2000
TXN_430,15_SMM,77_SZO,2000,149_GGA__HAS__2000____AND____37_QSW__HAS__2000____AND____128_ELX__HAS__2000____AND____86_ZRP__HAS__2000
TXN_431,42_ZSN,51_WDF,2000,6_IDJ__HAS__2000____AND____72_YMS__HAS__2000____AND____90_AKW__HAS__2000____AND____91_SNW__HAS__2000
TXN_432,71_DWN,47_DZQ,2000,124_LYI__HAS__2000____AND____30_PDB__HAS__2000____AND____21_YTC__HAS__2000____AND____97_KVE__HAS__2000
TXN_433,103_RQK,138_ENW,2000,22_GBR__HAS__2000____AND____16_CUR__HAS__2000____AND____46_KAN__HAS__2000____AND____73_TAK__HAS__2000
TXN_434,43_UGF,108_PXF,2000,107_IIN__HAS__2000____AND____41_FND__HAS__2000____AND____90_AKW__HAS__2000____AND____59_YBF__HAS__2000
TXN_435,72_YMS,10_EBC,2000,13_AJH__HAS__2000____AND____10_EBC__HAS__2000____AND____92_YFI__HAS__2000____AND____143_NQT__HAS__2000
TXN_436,127_CEY,92_YFI,2000,102_GOB__HAS__2000____AND____108_PXF__HAS__2000____AND____42_ZSN__HAS__2000____AND____62_PRC__HAS__2000
TXN_437,6_IDJ,51_WDF,2000,39_DTF__HAS__2000____AND____85_JYO__HAS__2000____AND____142_OAN__HAS__2000____AND____73_TAK__HAS__2000
TXN_438,129_SEQ,37_QSW,2000,65_AXY__HAS__2000____AND____0_WFS__HAS__2000____AND____105_XTN__HAS__2000____AND____55_JJZ__HAS__2000
TXN_439,58_LQE,60_EKX,2000,76_MPT__HAS__2000____AND____149_GGA__HAS__2000____AND____120_STF__HAS__2000____AND____85_JYO__HAS__2000
TXN_440,123_RZZ,2_ZOL,2000,51_WDF__HAS__2000____AND____133_TJI__HAS__2000____AND____84_JJD__HAS__2000____AND____15_SMM__HAS__2000
TXN_441,130_JES,68_NBW,2000,109_POA__HAS__2000____AND____60_EKX__HAS__2000____AND____45_DMY__HAS__2000____AND____69_IUW__HAS__2000
TXN_442,47_DZQ,106_WQR,2000,110_UPO__HAS__2000____AND____148_FMN__HAS__2000____AND____130_JES__HAS__2000____AND____14_ZVJ__HAS__2000
TXN_443,33_RKA,53_ZPS,2000,135_MXT__HAS__2000____AND____147_KLT__HAS__2000____AND____22_GBR__HAS__2000____AND____58_LQE__HAS__2000
TXN_444,40_YOY,52_MUA,2000,121_IRW__HAS__2000____AND____53_ZPS__HAS__2000____AND____26_LGB__HAS__2000____AND____57_DGT__HAS__2000
TXN_445,68_NBW,89_RXH,2000,19_NLT__HAS__2000____AND____65_AXY__HAS__2000____AND____76_MPT__HAS__2000____AND____12_TKT__HAS__2000
TXN_446,51_WDF,117_OCY,2000,138_ENW__HAS__2000____AND____31_YVC__HAS__2000____AND____89_RXH__HAS__2000____AND____126_ZIL__HAS__2000
TXN_447,49_DAQ,131_ZLS,2000,135_MXT__HAS__2000____AND____89_RXH__HAS__2000____AND____144_UDK__HAS__2000____AND____1_TQF__HAS__2000
TXN_448,16_CUR,19_NLT,2000,123_RZZ__HAS__2000____AND____103_RQK__HAS__2000____AND____54_PAV__HAS__2000____AND____24_VNG__HAS__2000
TXN_449,45_DMY,60_EKX,2000,98_UIQ__HAS__2000____AND____99_YYQ__HAS__2000____AND____20_PRU__HAS__2000____AND____47_DZQ__HAS__2000
TXN_450,54_PAV,62_PRC,2000,75_OGV__HAS__2000____AND____87_KLP__HAS__2000____AND____71_DWN__HAS__2000____AND____112_VRU__HAS__2000
TXN_451,46_KAN,51_WDF,2000,79_PUM__HAS__2000____AND____134_WZM__HAS__2000____AND____40_YOY__HAS__2000____AND____127_CEY__HAS__2000
TXN_452,53_ZPS,122_GPD,2000,57_DGT__HAS__2000____AND____108_PXF__HAS__2000____AND____8_IJM__HAS__2000____AND____145_FAI__HAS__2000
TXN_453,104_CFN,124_LYI,2000,119_JBY__HAS__2000____AND____137_OLZ__HAS__2000____AND____25_CTA__HAS__2000____AND____43_UGF__HAS__2000
TXN_454,37_QSW,73_TAK,2000,136_SXH__HAS__2000____AND____4_TWD__HAS__2000____AND____13_AJH__HAS__2000____AND____90_AKW__HAS__2000
TXN_455,132_NZQ,37_QSW,2000,24_VNG__HAS__2000____AND____80_CDB__HAS__2000____AND____139_HDD__HAS__2000____AND____106_WQR__HAS__2000
TXN_456,34_PMY,47_DZQ,2000,8_IJM__HAS__2000____AND____116_KGQ__HAS__2000____AND____97_KVE__HAS__2000____AND____41_FND__HAS__2000
TXN_457,35_DIR,84_JJD,2000,21_YTC__HAS__2000____AND____20_PRU__HAS__2000____AND____60_EKX__HAS__2000____AND____24_VNG__HAS__2000
TXN_458,5_VNK,64_UMG,2000,58_LQE__HAS__2000____AND____110_UPO__HAS__2000____AND____2_ZOL__HAS__2000____AND____57_DGT__HAS__2000
TXN_459,51_WDF,63_HHC,2000,60_EKX__HAS__2000____AND____70_JHD__HAS__2000____AND____129_SEQ__HAS__2000____AND____130_JES__HAS__2000
TXN_460,111_IST,99_YYQ,2000,91_SNW__HAS__2000____AND____137_OLZ__HAS__2000____AND____43_UGF__HAS__2000____AND____70_JHD__HAS__2000
TXN_461,106_WQR,1_TQF,2000,0_WFS__HAS__2000____AND____131_ZLS__HAS__2000____AND____54_PAV__HAS__2000____AND____55_JJZ__HAS__2000
TXN_462,138_ENW,36_DHI,2000,80_CDB__HAS__2000____AND____31_YVC__HAS__2000____AND____97_KVE__HAS__2000____AND____128_ELX__HAS__2000
TXN_463,86_ZRP,104_CFN,2000,137_OLZ__HAS__2000____AND____112_VRU__HAS__2000____AND____4_TWD__HAS__2000____AND____51_WDF__HAS__2000
TXN_464,99_YYQ,66_FWF,2000,132_NZQ__HAS__2000____AND____95_BLX__HAS__2000____AND____105_XTN__HAS__2000____AND____42_ZSN__HAS__2000
TXN_465,26_LGB,118_HKM,2000,97_KVE__HAS__2000____AND____140_NES__HAS__2000____AND____11_TXW__HAS__2000____AND____142_OAN__HAS__2000
TXN_466,109_POA,146_GSO,2000,131_ZLS__HAS__2000____AND____41_FND__HAS__2000____AND____80_CDB__HAS__2000____AND____8_IJM__HAS__2000
TXN_467,100_DKE,116_KGQ,2000,149_GGA__HAS__2000____AND____85_JYO__HAS__2000____AND____3_DXT__HAS__2000____AND____5_VNK__HAS__2000
TXN_468,75_OGV,126_ZIL,2000,39_DTF__HAS__2000____AND____24_VNG__HAS__2000____AND____15_SMM__HAS__2000____AND____82_NPH__HAS__2000
TXN_469,136_SXH,149_GGA,2000,66_FWF__HAS__2000____AND____25_CTA__HAS__2000____AND____116_KGQ__HAS__2000____AND____24_VNG__HAS__2000
TXN_470,13_AJH,29_BYD,2000,74_SFA__HAS__2000____AND____78_YTI__HAS__2000____AND____145_FAI__HAS__2000____AND____124_LYI__HAS__2000
TXN_471,72_YMS,106_WQR,2000,6_IDJ__HAS__2000____AND____68_NBW__HAS__2000____AND____118_HKM__HAS__2000____AND____22_GBR__HAS__2000
TXN_472,127_CEY,140_NES,2000,134_WZM__HAS__2000____AND____100_DKE__HAS__2000____AND____56_PUN__HAS__2000____AND____32_AXW__HAS__2000
TXN_473,137_OLZ,69_IUW,2000,52_MUA__HAS__2000____AND____88_TBS__HAS__2000____AND____113_VPM__HAS__2000____AND____69_IUW__HAS__2000
TXN_474,92_YFI,79_PUM,2000,97_KVE__HAS__2000____AND____26_LGB__HAS__2000____AND____1_TQF__HAS__2000____AND____67_XPC__HAS__2000
TXN_475,96_BJF,131_ZLS,2000,133_TJI__HAS__2000____AND____75_OGV__HAS__2000____AND____96_BJF__HAS__2000____AND____66_FWF__HAS__2000
TXN_476,69_IUW,26_LGB,2000,33_RKA__HAS__2000____AND____1_TQF__HAS__2000____AND____122_GPD__HAS__2000____AND____24_VNG__HAS__2000
TXN_477,51_WDF,70_JHD,2000,85_JYO__HAS__2000____AND____55_JJZ__HAS__2000____AND____120_STF__HAS__2000____AND____138_ENW__HAS__2000
TXN_478,47_DZQ,72_YMS,2000,4_TWD__HAS__2000____AND____3_DXT__HAS__2000____AND____82_NPH__HAS__2000____AND____11_TXW__HAS__2000
TXN_479,61_RWB,53_ZPS,2000,7_QKF__HAS__2000____AND____6_IDJ__HAS__2000____AND____1_TQF__HAS__2000____AND____47_DZQ__HAS__2000
TXN_480,137_OLZ,3_DXT,2000,128_ELX__HAS__2000____AND____30_PDB__HAS__2000____AND____70_JHD__HAS__2000____AND____12_TKT__HAS__2000
TXN_481,118_HKM,22_GBR,2000,6_IDJ__HAS__2000____AND____91_SNW__HAS__2000____AND____33_RKA__HAS__2000____AND____24_VNG__HAS__2000
TXN_482,85_JYO,4_TWD,2000,38_RDO__HAS__2000____AND____81_QNE__HAS__2000____AND____95_BLX__HAS__2000____AND____143_NQT__HAS__2000
TXN_483,114_JZZ,94_HYD,2000,94_HYD__HAS__2000____AND____55_JJZ__HAS__2000____AND____141_COE__HAS__2000____AND____54_PAV__HAS__2000
TXN_484,16_CUR,133_TJI,2000,33_RKA__HAS__2000____AND____139_HDD__HAS__2000____AND____96_BJF__HAS__2000____AND____55_JJZ__HAS__2000
TXN_485,28_XCJ,107_IIN,2000,68_NBW__HAS__2000____AND____47_DZQ__HAS__2000____AND____118_HKM__HAS__2000____AND____43_UGF__HAS__2000
TXN_486,104_CFN,124_LYI,2000,37_QSW__HAS__2000____AND____46_KAN__HAS__2000____AND____129_SEQ__HAS__2000____AND____32_AXW__HAS__2000
TXN_487,132_NZQ,24_VNG,2000,11_TXW__HAS__2000____AND____11_TXW__HAS__2000____AND____137_OLZ__HAS__2000____AND____44_JSK__HAS__2000
TXN_488,96_BJF,43_UGF,2000,98_UIQ__HAS__2000____AND____102_GOB__HAS__2000____AND____118_HKM__HAS__2000____AND____27_KOQ__HAS__2000
TXN_489,27_KOQ,68_NBW,2000,22_GBR__HAS__2000____AND____101_YGQ__HAS__2000____AND____61_RWB__HAS__2000____AND____70_JHD__HAS__2000
TXN_490,16_CUR,1_TQF,2000,121_IRW__HAS__2000____AND____61_RWB__HAS__2000____AND____111_IST__HAS__2000____AND____5_VNK__HAS__2000
TXN_491,88_TBS,19_NLT,2000,70_JHD__HAS__2000____AND____60_EKX__HAS__2000____AND____106_WQR__HAS__2000____AND____112_VRU__HAS__2000
TXN_492,134_WZM,54_PAV,2000,66_FWF__HAS__2000____AND____89_RXH__HAS__2000____AND____4_TWD__HAS__2000____AND____94_HYD__HAS__2000
TXN_493,130_JES,95_BLX,2000,49_DAQ__HAS__2000____AND____56_PUN__HAS__2000____AND____9_BRP__HAS__2000____AND____126_ZIL__HAS__2000
TXN_494,112_VRU,5_VNK,2000,72_YMS__HAS__2000____AND____72_YMS__HAS__2000____AND____81_QNE__HAS__2000____AND____39_DTF__HAS__2000
TXN_495,57_DGT,46_KAN,2000,65_AXY__HAS__2000____AND____144_UDK__HAS__2000____AND____118_HKM__HAS__2000____AND____83_DTZ__HAS__2000
TXN_496,24_VNG,93_URG,2000,27_KOQ__HAS__2000____AND____144_UDK__HAS__2000____AND____141_COE__HAS__2000____AND____62_PRC__HAS__2000
TXN_497,84_JJD,14_ZVJ,2000,107_IIN__HAS__2000____AND____92_YFI__HAS__2000____AND____134_WZM__HAS__2000____AND____112_VRU__HAS__2000
TXN_498,105_XTN,123_RZZ,2000,67_XPC__HAS__2000____AND____123_RZZ__HAS__2000____AND____94_HYD__HAS__2000____AND____102_GOB__HAS__2000
TXN_499,142_OAN,43_UGF,2000,86_ZRP__HAS__2000____AND____29_BYD__HAS__2000____AND____8_IJM__HAS__2000____AND____110_UPO__HAS__2000
TXN_500,71_DWN,84_JJD,2000,108_PXF__HAS__2000____AND____12_TKT__HAS__2000____AND____10_EBC__HAS__2000____AND____32_AXW__HAS__2000
TXN_501,6_IDJ,31_YVC,2000,34_PMY__HAS__2000____AND____1_TQF__HAS__2000____AND____92_YFI__HAS__2000____AND____86_ZRP__HAS__2000
TXN_502,138_ENW,60_EKX,2000,100_DKE__HAS__2000____AND____106_WQR__HAS__2000____AND____112_VRU__HAS__2000____AND____138_ENW__HAS__2000
TXN_503,72_YMS,120_STF,2000,83_DTZ__HAS__2000____AND____74_SFA__HAS__2000____AND____73_TAK__HAS__2000____AND____40_YOY__HAS__2000
